Program ID,Type Name,Program Name,Physical Address Line,Physical City Name,Physical Postal Code,Phone Number,Space,Inspection Date,Inspection Reason Name,Non Compliance Sub Name,Non Compliance Name,Non Compliance Action Name,Review Date,,
4CECF119B1D8536EC026FB2D8FA6060A,FAMILY DAY HOME,THORNHILL FAMILY DAY HOME AGENCY,6617 CENTRE STREET NORTH,CALGARY,T2K4Y5,4032750887,340,12/15/2020,Provider Review,,,,,,
7652EB5783AF1B8803FBBD6E83B0A53E,PRE-SCHOOL PROGRAM,JACK JAMES PRESCHOOL,5105 - 8 AVENUE SE,CALGARY,T2A4M1,4032484054,24,12/15/2020,INSPECTION,,,,,,
DE31F765B57675A56B14F48531BE9543,DAY CARE PROGRAM,STEPPING STONES DAYCARE,5402 48 STREET,CONSORT,T0C1B0,4035773585,18,12/15/2020,CONSULTATION,,,,,,
088B30EBF4DAFFFD14C6B86F6DB33DE3,DAY CARE PROGRAM,FUN STATION DAYCARE,6950/6952/6954 -76 AVE NW,EDMONTON,T6B2R2,7808022032,56,12/14/2020,CONSULTATION,,,,,,
2C514D728095C60CD7565429BB2D4F34,OUT OF SCHOOL CARE PROGRAM,THE GLENCOE CLUB OUT OF SCHOOL CARE PROGRAM,636 - 29 AVENUE SW,CALGARY,T2S0P1,4032874192,40,12/14/2020,INSPECTION,,,,,,
47FE03D1ECC407628CE8A095B48EE0DB,OUT OF SCHOOL CARE PROGRAM,SHAWNESSY DAYCARE,184 SHAWNESSY DRIVE SW,CALGARY,T2Y1B5,4032560838,15,12/14/2020,CONSULTATION,,,,,,
4E360891BAACCD92817829DA955D9770,DAY CARE PROGRAM,SHAWNESSY DAYCARE,184 SHAWNESSY DRIVE SW,CALGARY,T2Y1B5,4032560838,35,12/14/2020,CONSULTATION,,,,,,
81467C13B2959061401A51F3508F2647,OUT OF SCHOOL CARE PROGRAM,FUN STATION OUT OF SCHOOL CARE,6950/6952/6954 -76 AVE NW,EDMONTON,T6B2R2,7808022032,16,12/14/2020,CONSULTATION,,,,,,
BAFBA6FAB7B2AE114B41F318420D849F,PRE-SCHOOL PROGRAM,FOOTHILLS ALLIANCE PRESCHOOL SOCIETY,333 EDGEPARK BLVD NW,CALGARY,T3A4K4,4035472193,48,12/14/2020,INSPECTION,,,,,,
DBB8F709D58A3E31BB8C319D1EBC277D,PRE-SCHOOL PROGRAM,THE GLENCOE CLUB PRESCHOOL PROGRAM,636 - 29 AVENUE SW,CALGARY,T2S0P1,4032874192,40,12/14/2020,INSPECTION,,,,,,
E101B13CA8A652303E66B4C7ACD93592,DAY CARE PROGRAM,LOVING TO LEARN PRESCHOOL,5226 51 AVE,LACOMBE,T4L1H8,4035975709,24,12/14/2020,VARIANCE REQUEST,,,,,,
015DDCC3D415207EB66704E0591288CB,DAY CARE PROGRAM,CAMROSE CHILDREN'S CENTRE,4304 53 STREET,CAMROSE,T4V1Y2,7806720131,80,12/11/2020,INCIDENT REPORT,,,,,,
072D85BE65F8AC940529E5DF485E671E,PRE-SCHOOL PROGRAM,STARTING PLACE PRESCHOOL,500-208 BEACONHILL DRIVE,FORT MCMURRAY,T9H2R1,7807432966,27,12/11/2020,INSPECTION,,,,,,
0E7CC4F0D3C1B153DFA073089F370E22,OUT OF SCHOOL CARE PROGRAM,PLAYTOPIA KIDS LTD.,"125 FIELD HOUSE DRIVE, EAST",ALDERSYDE,T1S0C4,4034949444,40,12/11/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
2DA3ED77CF8188C343FD8C138C14CBBE,FAMILY DAY HOME,CHILD DEVELOPMENT DAYHOMES OF ALBERTA,202 222 16 AVENUE NE,CALGARY,T2E1J8,4032302233,520,12/11/2020,Agency Review,,,,,,
41A4A55093BA18B0F8948B7BB8513763,PRE-SCHOOL PROGRAM,HUNTINGTON HILLS COMMUNITY ASSOCIATION CHILD CARE PROGRAM,520 - 78 AVENUE NW,CALGARY,T2K0S2,5873922266,24,12/11/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
5B47839C363E88EFCF2E215F642DE41D,FAMILY DAY HOME,LEDUC STRATHCONA SERVICES FOR CHILDREN,203 - 937 FIR STREET,SHERWOOD PARK,T8A4N6,7804645803,573,12/11/2020,Agency Review,Standard 8: Incidents,Agency,,12/11/2020,,
5B47839C363E88EFCF2E215F642DE41D,FAMILY DAY HOME,LEDUC STRATHCONA SERVICES FOR CHILDREN,203 - 937 FIR STREET,SHERWOOD PARK,T8A4N6,7804645803,573,12/11/2020,Agency Review,Standard 2: Caseloads and Monitoring,Agency,,12/22/2020,,
5B47839C363E88EFCF2E215F642DE41D,FAMILY DAY HOME,LEDUC STRATHCONA SERVICES FOR CHILDREN,203 - 937 FIR STREET,SHERWOOD PARK,T8A4N6,7804645803,573,12/11/2020,Agency Review,Standard 4: Recruitment of Family Day Home Providers,Agency,,12/22/2020,,
5B47839C363E88EFCF2E215F642DE41D,FAMILY DAY HOME,LEDUC STRATHCONA SERVICES FOR CHILDREN,203 - 937 FIR STREET,SHERWOOD PARK,T8A4N6,7804645803,573,12/11/2020,Provider Review,,,,,,
5F210523E7BCBFBC97F1A6DC0282C7B1,PRE-SCHOOL PROGRAM,KIDS@ CHURCHILL PARK - KAHANOFF CHILD CARE,"SUITE 200, 105 - 12 AVENUE SE",CALGARY,T2G1A1,4032664656,12,12/11/2020,INSPECTION,,,,,,
6B67EB11F19D926A72D9B1F913A67325,DAY CARE PROGRAM,KIDS@ CHURCHILL PARK - KAHANOFF CHILD CARE,"SUITE 200, 105 - 12 AVENUE SE",CALGARY,T2G1A1,4032664656,75,12/11/2020,INSPECTION,,,,,,
6C1A9E72522DDDA349B79A6810B6B931,OUT OF SCHOOL CARE PROGRAM,CHILD'S PLAY OUT OF SCHOOL CARE @ RALPH MCCALL,1505 - 1 AVENUE NW,AIRDRIE,T4B2L9,5875836172,45,12/11/2020,INSPECTION,,,,,,
6FC91C4FBAB0BD8116BD55066C1E6CBD,DAY CARE PROGRAM,PLAYTOPIA KIDS LTD.,"125 FIELD HOUSE DRIVE, EAST",ALDERSYDE,T1S0C4,4034949444,18,12/11/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
80FA739ED7280B0758148417C364CCC7,PRE-SCHOOL PROGRAM,IRMA PLAYSCHOOL ASSOCIATION,5008 51 STREET,IRMA,T0B2H0,7807543746,45,12/11/2020,VARIANCE REQUEST,,,,,,
82926AC147E4A995B698FFBCC3163A61,OUT OF SCHOOL CARE PROGRAM,CAMROSE CHILDREN'S CENTRE OUT OF SCHOOL CARE,4304 53RD STREET,CAMROSE,T4V1Y2,7806720131,40,12/11/2020,INCIDENT REPORT,,,,,,
8C09311827C6331128BCC3228B7C17DC,DAY CARE PROGRAM,LEGACY MONTESSORI ACADEMY LTD.,5128 - 150 LEGACY MAIN STREET SE,CALGARY,T2X2C2,4039034042,51,12/11/2020,COMPLAINT INVESTIGATION,,,,,,
8F90FF0CBFBBE23DC5E19C489AFE15CF,OUT OF SCHOOL CARE PROGRAM,ADVENTURERS SCHOOL AGE CARE LTD.: ROSEDALE,901 - 11 AVENUE NW,CALGARY,T2M0C2,4036813797,55,12/11/2020,INSPECTION,,,,,,
8FE12B85EBFCC42D5E828091E1F8E609,DAY CARE PROGRAM,MOTHER NATURE'S PRESCHOOL LTD,"2803 - 13 AVENUE, SE",MEDICINE HAT,T1A3R1,4035288892,41,12/11/2020,INSPECTION,,,,,,
91859F8FDFF6757237C83EC7CA4A94D3,DAY CARE PROGRAM,RANCHLANDS MONTESSORI CHILDREN'S CENTRE,1203 RANCHLANDS BLVD NW,CALGARY,T3G1G4,4032397432,64,12/11/2020,INSPECTION,,,,,,
92FEDFE84E0FEE6617A8B2BB0580DF05,PRE-SCHOOL PROGRAM,PRE-KINDERGARTEN AND OUT OF SCHOOL CARE AT HOPE LUTHERAN CHURCH,3527 BOULTON ROAD NW,CALGARY,T2L1M5,4039707735,24,12/11/2020,INSPECTION,,,,,,
C4E0DA2B2EEA537D5D16AD84D3FDAE03,OUT OF SCHOOL CARE PROGRAM,KICKSTART BEFORE AND AFTER SCHOOL CARE LTD.,"118, 15 ROYAL VISTA PLACE NW",CALGARY,T3R0P3,4038076763,30,12/11/2020,INSPECTION,,,,,,
C76D634D328654C21B6E4396A088D643,OUT OF SCHOOL CARE PROGRAM,HUNTINGTON HILLS COMMUNITY ASSOCIATION CHILD CARE PROGRAM,520 78 AVENUE NW,CALGARY,T2K0S2,5873922266,84,12/11/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
F25286F6861A5DAEE4B2C66F061595AE,OUT OF SCHOOL CARE PROGRAM,RANCHLANDS MONTESSORI CHILDREN'S CENTRE,1203 RANCHLANDS BLVD NW,CALGARY,T3G1G4,4032397432,15,12/11/2020,INSPECTION,,,,,,
03A231D63F886BC5720D202638FC0598,OUT OF SCHOOL CARE PROGRAM,THE FORT MCMURRAY BOYS AND GIRLS CLUB,20 RIEDEL STREET,FORT MCMURRAY,T9H3E1,7807917775,65,12/10/2020,INSPECTION,,,,,,
1446E85E9921464AC43D8D89B39DFDB1,OUT OF SCHOOL CARE PROGRAM,JACK STUART OSCAR,200 MT PLEASANT DR.,CAMROSE,T4V4B5,7806720141,40,12/10/2020,INCIDENT REPORT,,,,,,
1AC24B291E3206242C732A5835EBADCC,OUT OF SCHOOL CARE PROGRAM,MOMMY'S KIDS CHILDCARE CENTRE LTD.,"289, 523 WOODPARK BLVD SW",CALGARY,T2W4J3,5873492155,38,12/10/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
1D741CF99EDD46083663B18AEA006AFC,OUT OF SCHOOL CARE PROGRAM,KIDZONE KILLARNEY,2039 - 26A STREET SW,CALGARY,T3E2B9,4038910577,36,12/10/2020,INSPECTION,,,,,,
2423707A0CFC41A2E2CA0FD6EA8CF342,OUT OF SCHOOL CARE PROGRAM,SOULAR CHILD MONTESSORI FROEBEL DEVELOPMENT CENTRE,#925 10 DISCOVERY RIDGE HILL SW,CALGARY,T3H5X2,5879681009,24,12/10/2020,INSPECTION,,,,,,
5A8858EE36508440FECAF72945CA5D0F,DAY CARE PROGRAM,SEEDS & SPROUTS EARLY LEARNING AND CHILDCARE CENTRE,6302/6304 29TH AVENUE,BEAUMONT,T4X0H5,7807375510,106,12/10/2020,INCIDENT REPORT,,,,,,
67B40C14E44B738C330140157C006DF5,DAY CARE PROGRAM,HEARTLAND AGENCY - MONTEREY PARK,6908 - 26 AVENUE NE,CALGARY,T1Y6L6,4032936973,80,12/10/2020,INSPECTION,,,,,,
753D1D14B0D085344421F9BB36EBCDD2,DAY CARE PROGRAM,THE FORT MCMURRAY BOYS AND GIRLS CLUB,20 REIDEL STREET,FORT MCMURRAY,T9H3E1,7807917775,37,12/10/2020,INSPECTION,,,,,,
826C64B50FC929128B7A969B7E914B57,PRE-SCHOOL PROGRAM,BRUDERHEIM PRESCHOOL ASSOCIATION,4730-52 AVENUE,BRUDERHEIM,T0B0S0,7807963936,28,12/10/2020,INSPECTION,,,,,,
8F1CCA31ECE44473D8896E006209F8DA,OUT OF SCHOOL CARE PROGRAM,A CHILD'S STORY - TERWILLEGAR OSC,201 1715 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,55,12/10/2020,CONSULTATION,,,,,,
995DE35433DB41A7EE1F45F4984B8F73,FAMILY DAY HOME,PARKLAND FAMILY DAY HOME AGENCY LIMITED,221A - 1 AVENUE,SPRUCE GROVE,T7X3X2,7809625919,389,12/10/2020,Agency Review,,,,,,
995DE35433DB41A7EE1F45F4984B8F73,FAMILY DAY HOME,PARKLAND FAMILY DAY HOME AGENCY LIMITED,221A - 1 AVENUE,SPRUCE GROVE,T7X3X2,7809625919,389,12/10/2020,Provider Review,,,,,,
9B2FFC9E2512C194F7262BC8EF01A7C2,DAY CARE PROGRAM,SOULAR CHILD MONTESSORI FROEBEL DEVELOPMENT CENTRE,"925, 10 DISCOVERY RIDGE HILL SW",CALGARY,T3H5X2,5879681009,24,12/10/2020,INSPECTION,,,,,,
B8F78426BB9B11BE6786754F3570FAB8,OUT OF SCHOOL CARE PROGRAM,IT'S A B.L.A.S.T. - NICHOLAS SHERAN,380 LAVAL BLVD.,LETHBRIDGE,T1K3Y2,4033203988,110,12/10/2020,INSPECTION,,,,,,
BB7FBEBB3645EBA59A6BFD36490F9FEB,DAY CARE PROGRAM,BRIGHTPATH HIGHLAND PARK,4311 - 1A STREET NW,CALGARY,T2K0X8,4032773700,75,12/10/2020,INSPECTION,,,,,,
BC82DD1270EC9BE89618F03ECB8C3BE0,FAMILY DAY HOME,NORTH ROCKY VIEW COMMUNITY LINKS FAMILY CHILD CARE,125 MAIN ST N,AIRDRIE,T4B0P7,4039453900,190,12/10/2020,Provider Review,,,,,,
EAE01C18B1140062E35DD1E7ADC73D28,OUT OF SCHOOL CARE PROGRAM,SEEDS & SPROUTS EARLY LEARNING AND CHILDCARE CENTRE ASC,6302/6304 29TH AVENUE,BEAUMONT,T4X0H5,7807375510,52,12/10/2020,INCIDENT REPORT,,,,,,
F6DE7E1CE1F70136F93857C65E2736B9,DAY CARE PROGRAM,MOMMY'S KIDS CHILDCARE CENTRE LTD.,"289, 523 WOODPARK BLVD SW",CALGARY,T2W4J3,5873492155,69,12/10/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
F80E7F41F46D91A44B90D1B899A65424,DAY CARE PROGRAM,A CHILD'S STORY - TERWILLEGAR DAY CARE,201 1715 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,84,12/10/2020,CONSULTATION,,,,,,
388D93EACEA8B887709E9F5AA54311ED,DAY CARE PROGRAM,CENTURY DAYCARE,17 98 LONGVIEW DRIVE,SPRUCE GROVE,T7X0W3,7805711818,82,12/9/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
3C6F4328BF97AD64FA9AAC2F8AD01CF6,OUT OF SCHOOL CARE PROGRAM,WEE WILD ONES BRIDGELAND,10 - 11A STREET NE,CALGARY,T2E4Z3,4039265469,57,12/9/2020,INSPECTION,,,,,,
3E6569F8242A29C50DA27DF2DDC0D453,DAY CARE PROGRAM,WEE WILD ONES BRIDGELAND,10 - 11A STREET NE,CALGARY,T2E4Z3,4039265469,166,12/9/2020,INSPECTION,,,,,,
3FEB4984539592A0D7F7BD8B51A98D55,OUT OF SCHOOL CARE PROGRAM,BRIGHTPATH MARLBOROUGH,4603 MARBANK DRIVE NE,CALGARY,T2A3V8,4032723703,23,12/9/2020,INSPECTION,,,,,,
71C4A2392E8C3C8C2D473EB217BFFCFA,OUT OF SCHOOL CARE PROGRAM,HOLY FAMILY PRESCHOOL & EDUCATIONAL CENTRE LTD.,775 LAKE BONAVISTA DRIVE SE,CALGARY,T2Y0N3,4036123702,28,12/9/2020,INSPECTION,,,,,,
7F31DAF54A5B49D6264FF929EF1A56DF,DAY CARE PROGRAM,BRIGHTPATH MARLBOROUGH,4603 MARBANK DRIVE NE,CALGARY,T2A3V8,4032723703,80,12/9/2020,INSPECTION,,,,,,
87BE2E8975D77BBE9FD4A85E4EEA9A21,DAY CARE PROGRAM,HOLY FAMILY PRESCHOOL & EDUCATIONAL CENTRE LTD.,"#145, 755 LAKE BONAVISTA DRIVE SE",CALGARY,T2Y0N3,4036123702,11,12/9/2020,INSPECTION,,,,,,
926EA46C24F5704AAE7D4D5AAC31BAE6,OUT OF SCHOOL CARE PROGRAM,CORNERSTONE CHILD DAY CARE INC PHASE 2,"2, 6208 RUNDLEHORN DRIVE NE",CALGARY,T1Y2X1,4032805155,49,12/9/2020,INSPECTION,,,,,,
93DAF63BAA95EF95DF6ACCA181869700,OUT OF SCHOOL CARE PROGRAM,WEE WILD ONES FAIRVIEW,611 - 71 AVENUE SE,CALGARY,T2H0S7,4037149147,17,12/9/2020,INSPECTION,,,,,,
97C531F16CDE4CFD77569B1FDFDB25AF,DAY CARE PROGRAM,CALGARY CHILDCARE CENTRE,201-830 1 AVE NE,CALGARY,T2E0C3,5877166030,47,12/9/2020,INSPECTION,,,,,,
A4CBCCB65076DE31668EC3288EA9BE39,OUT OF SCHOOL CARE PROGRAM,CENTURY OUT OF SCHOOL CARE,17 98 LONGVIEW DRIVE,SPRUCE GROVE,T7X0W3,7805711818,30,12/9/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
A5B9B7E7BC3F60FFF563D67DB542F7A9,DAY CARE PROGRAM,CORNERSTONE CHILD DAYCARE INC. PHASE 1,5703 - 24 AVENUE NE,CALGARY,T1Y4R1,4032939012,20,12/9/2020,INSPECTION,,,,,,
A9B50405DB334C88329FABEACAFB2D7D,DAY CARE PROGRAM,CORNERSTONE CHILD DAY CARE INC PHASE 2,"2, 6208 RUNDLEHORN DRIVE NE",CALGARY,T1Y2X1,4032805155,18,12/9/2020,INSPECTION,,,,,,
C4FF1B66E17BEAF2068345B2E34B2E53,OUT OF SCHOOL CARE PROGRAM,THE MASTERMINDS CHILDCARE CENTRE OSC - CHAPPELLE,14139 28 AVE SW,EDMONTON,T6W0C3,7807522273,28,12/9/2020,INSPECTION,,,,,,
E1941B8660A67238FF03FC41EE0B9F3D,DAY CARE PROGRAM,WEE WILD ONES FAIRVIEW,611 - 71 AVENUE SE,CALGARY,T2H0S7,4037149147,107,12/9/2020,INSPECTION,,,,,,
E4D2DF6362B507DF54FDF012528CEF3A,OUT OF SCHOOL CARE PROGRAM,CALGARY CHILDCARE CENTRE,201 - 830 1 AVE NE,CALGARY,T2E0C3,5877166030,14,12/9/2020,INSPECTION,,,,,,
EED1D362692DDE2587E99B861324F83E,DAY CARE PROGRAM,THE MASTERMINDS CHILDCARE CENTRE - CHAPPELLE,14139 28 AVE SW,EDMONTON,T6W0C3,7807522273,56,12/9/2020,INSPECTION,,,,,,
F424792530BAF5C5B7B51DF63F47538F,PRE-SCHOOL PROGRAM,HOLY FAMILY PRESCHOOL & EDUCATIONAL CENTRE LTD.,775 LAKE BONAVISTA DRIVE SE,CALGARY,T2Y0N3,4036123702,28,12/9/2020,INSPECTION,,,,,,
2F71321483A44E233D0133E5C83A265C,OUT OF SCHOOL CARE PROGRAM,ROSEMONT COMMUNITY CHILDCARE,19 ROSEVALE DRIVE NW,CALGARY,T2K1N6,4032827466,43,12/8/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
512BE1B965E522C3118397176FD25AB5,OUT OF SCHOOL CARE PROGRAM,ADVENTURERS SCHOOL AGE CARE LTD: ST. BRIGID,730 CITADEL WAY NW,CALGARY,T3G5S6,4036801987,60,12/8/2020,INSPECTION,,,,,,
5F15D6D626857434BCD815E1BB5BF623,DAY CARE PROGRAM,PONOKA CHILD CARE CENTRE,5643 48 AVE CRES,PONOKA,T4J1K2,4037040166,75,12/8/2020,COMPLAINT INVESTIGATION,7(2) - Incident Reporting - report each incident to director in manner required by director,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,12/9/2020,,
5F15D6D626857434BCD815E1BB5BF623,DAY CARE PROGRAM,PONOKA CHILD CARE CENTRE,5643 48 AVE CRES,PONOKA,T4J1K2,4037040166,75,12/8/2020,COMPLAINT INVESTIGATION,28(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,12/18/2020,,
65EFE0C1FAFF425EEACE43A598C790FA,OUT OF SCHOOL CARE PROGRAM,HONEY BEAR OUT OF SCHOOL CARE,"146, 6800 MEMORIAL DRIVE NE",CALGARY,T2A6V3,4032735780,24,12/8/2020,INSPECTION,,,,,,
86A38260F853BE66719F40DF513A4276,OUT OF SCHOOL CARE PROGRAM,BOYS AND GIRLS CLUB - NOSE CREEK,1690 BAYWATER PARK,AIRDRIE,T4B0C3,4035120613,30,12/8/2020,INSPECTION,,,,,,
8A909000360781A8793A4848424642A0,PRE-SCHOOL PROGRAM,PLAYFUL LEARNING PRESCHOOL,108 2ND AVENUE NORTHWEST,ALDER FLATS,T0C0A0,7805146114,24,12/8/2020,CONSULTATION,,,,,,
AEB624A24E087F1CEFCA33B2CDE99A1E,DAY CARE PROGRAM,HONEY BEAR DAY CARE,"146, 6800 MEMORIAL DRIVE NE",CALGARY,T2A6V3,4032735780,90,12/8/2020,INSPECTION,,,,,,
E42ABBF4181F4E8C2B4B7E1EB512DFF2,PRE-SCHOOL PROGRAM,WABAMUN PLAYSCHOOL,5305 50 ST,WABAMUN,T0E2K0,7808922271,20,12/8/2020,INSPECTION,,,,,,
966C120923047527D21FD8226423960E,DAY CARE PROGRAM,KNOTTIN PRE-SCHOOL DAYCARE CENTRE,101 CIMARRON GROVE CIRCLE,OKOTOKS,T1S2L9,5873640011,8,12/7/2020,CONSULTATION,,,,,,
AB8C182E3F1E767C4BC4FC154F54F8A0,DAY CARE PROGRAM,WHERE IT'S AT COUNTRY DAYCARE,53113- RANGE ROAD 222,ARDROSSAN,T8E2M8,7809221961,34,12/7/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
FB7361B0BC5B09C5D8099F8FCB80FA19,OUT OF SCHOOL CARE PROGRAM,KNOTTIN SCHOOL-OUT OF SCHOOL CARE CENTRE,101 CIMARRON GROVE CIRCLE,OKOTOKS,T1S2L9,5873640011,32,12/7/2020,CONSULTATION,,,,,,
0E7CC4F0D3C1B153DFA073089F370E22,OUT OF SCHOOL CARE PROGRAM,PLAYTOPIA KIDS LTD.,"125 FIELD HOUSE DRIVE, EAST",ALDERSYDE,T1S0C4,4034949444,40,12/4/2020,INCIDENT REPORT,2(1) - Out of School Care Program - program in keeping with needs of children,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,12/11/2020,,
259440289C648C693D74253AA79D71DF,OUT OF SCHOOL CARE PROGRAM,DALHOUSIE OUT OF SCHOOL CARE WEST DALHOUSIE ELEMENTARY,6502 - 58 STREET NW,CALGARY,T3A2C8,4032862555,45,12/4/2020,COMPLAINT INVESTIGATION,,,,,,
5AE1F935B1879D0EE0245CDFD853CB64,DAY CARE PROGRAM,SUNVALLEY KIDS MONTESSORI QUEENSLAND,"402, 950 QUEENSLAND DRIVE SE",CALGARY,T2J6E6,4032782266,36,12/4/2020,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
601A4B3D36FDD758EF5FF249A028E768,DAY CARE PROGRAM,SHERWOOD PARK KIDS & COMPANY DAYCARE,3/20 2016 SHERWOOD DRIVE,SHERWOOD PARK,T8A3X3,7804641440,56,12/4/2020,INCIDENT REPORT,,,,,,
65547E50185A2D87BB21FA56BEAF832F,OUT OF SCHOOL CARE PROGRAM,BOYS AND GIRLS CLUB - R.J. HAWKEY,233 BIG SPRINGS DRIVE SE,AIRDRIE,T4A1C4,4035407692,30,12/4/2020,INSPECTION,,,,,,
6B6825558CB547CAA85F1404F22EE1CA,OUT OF SCHOOL CARE PROGRAM,BOYS AND GIRLS CLUB OF AIRDRIE - HELOISE LORIMER,6 KINGS HEIGHTS DRIVE SE,AIRDRIE,T4A0E6,4039483331,45,12/4/2020,INSPECTION,,,,,,
6FC91C4FBAB0BD8116BD55066C1E6CBD,DAY CARE PROGRAM,PLAYTOPIA KIDS LTD.,"125 FIELD HOUSE DRIVE, EAST",ALDERSYDE,T1S0C4,4034949444,18,12/4/2020,INCIDENT REPORT,,,,,,
845341C4F52BB1CE72AD732D4431A377,OUT OF SCHOOL CARE PROGRAM,CLUBHOUSE OUT OF SCHOOL CARE,4705 - 47 AVENUE,WETASKIWIN,T9A0J6,7803620582,82,12/4/2020,CONSULTATION,,,,,,
8A38497D3D20A83E7201B06A9C0B9EAB,DAY CARE PROGRAM,VEGREVILLE COMMUNITY DAYCARE SOCIETY,5241 - 43 STREET,VEGREVILLE,T9C1R5,7806034417,49,12/4/2020,CONSULTATION,,,,,,
8F2D0955019A15021B821D43BE6A87B8,OUT OF SCHOOL CARE PROGRAM,HAPPY HOUSE OSC (NORTH),806 SCHOONER DRIVE,COLD LAKE,T9M0L7,7805943933,45,12/4/2020,INSPECTION,,,,,,
B4BA176EB734390507BB33DC8580E9CF,OUT OF SCHOOL CARE PROGRAM,A CHILD'S SECOND LOOK BEFORE AND AFTER SCHOOL,"#40-MT. BURKE BLVD, WEST",LETHBRIDGE,T1K7X9,4033812555,15,12/4/2020,INSPECTION,,,,,,
CF8641122A291D8A0EFA6E88D0C3EE28,OUT OF SCHOOL CARE PROGRAM,SHERWOOD PARK KIDS & COMPANY OSC,3/20 2016 SHERWOOD DRIVE,SHERWOOD PARK,T8A3X3,7804641440,101,12/4/2020,INCIDENT REPORT,,,,,,
D5D6546173E40693063EC328A94F8E5C,DAY CARE PROGRAM,HAPPY HOUSE DAYCARE (NORTH),806 SCHOONER DRIVE,COLD LAKE,T9M0L7,7806398707,95,12/4/2020,INSPECTION,,,,,,
DB7C1562F6E3FE90A50FD7134F3926EF,DAY CARE PROGRAM,A CHILD'S SECOND LOOK,50 - 24 MT BURKE BLVD WEST,LETHBRIDGE,T1K7X9,4033812555,32,12/4/2020,INSPECTION,,,,,,
DBA8D9E3F87233B6D27A25798436DD16,DAY CARE PROGRAM,WETASKIWIN EARLY LEARNING AND CHILDCARE CENTRE,4013 48 STREET,WETASKIWIN,T9A2H9,7803524632,64,12/4/2020,CONSULTATION,,,,,,
E3F1D31FC91B8698B4A0B15258B513F0,OUT OF SCHOOL CARE PROGRAM,A.L. HORTON AFTER SCHOOL CARE PROGRAM,5037-48 AVENUE,VEGREVILLE,T9C1L8,7806323113,60,12/4/2020,INSPECTION,,,,,,
FD97A54271406F55DC90C041192792B5,OUT OF SCHOOL CARE PROGRAM,WETASKIWIN OUT OF SCHOOL CARE,5109 51 STREET,WETASKIWIN,T9A2A5,7803524643,72,12/4/2020,CONSULTATION,,,,,,
0DBAC779BB90E33F703F45264B7A1B18,OUT OF SCHOOL CARE PROGRAM,ST MARTIN'S OUT OF SCHOOL PROGRAM,4314 54A AVENUE,VEGREVILLE,T9C1C8,7806322266,57,12/3/2020,INSPECTION,,,,,,
2D8D7CF14043C90981500B422A349769,OUT OF SCHOOL CARE PROGRAM,EDSON OUT OF SCHOOL CARE CENTRE,5501-3RD AVE,EDSON,T7E1L5,7807236444,25,12/3/2020,INSPECTION,22(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,12/11/2020,,
3EE8A82722F9FBE46734316736AA8DF2,PRE-SCHOOL PROGRAM,BRAINEER ACADEMY,"12, 3616 - 52 AVENUE NW",CALGARY,T2L1V9,4034539696,34,12/3/2020,INSPECTION,,,,,,
703B5F4374FC33C6D227A85A8E3DAD4A,DAY CARE PROGRAM,EDSON EARLY LEARNING & CHILD CARE,5501-3RD AVE,EDSON,T7E1L5,7807236444,76,12/3/2020,INSPECTION,25(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,12/11/2020,,
744ACAD597A0F96F6E411DA4293DD78F,PRE-SCHOOL PROGRAM,TWO HILLS PLAYSCHOOL,4806-51 AVENUE,TWO HILLS,T0B4K0,7806573383,24,12/3/2020,INSPECTION,,,,,,
7DA47A21CA7FE4C4D0A4722BBDADF98A,DAY CARE PROGRAM,KIDS' STOP CHILDREN'S CENTRE - DRAKE,702 DRAKE LANDING WYND,OKOTOKS,T1S0B2,4039956155,91,12/3/2020,INSPECTION,,,,,,
7DAAD267947D3D062660B6E3126D6A29,OUT OF SCHOOL CARE PROGRAM,KIDS' STOP CHILDREN'S CENTRE - DRAKE,702 DRAKE LANDING WYND,OKOTOKS,T1S0B2,4039954610,30,12/3/2020,INSPECTION,,,,,,
