,Pseudo ProgramID,Type of program,Program Name,Program Address,Program City,Postal Code,Phone Number,Capacity,Accreditation Status,Inspection Date,Inspection Reason,Non-Compliance,Regulation-Schedule-Type,Enforcement Action,Remedy Date
93,F3748F1D3F72CA4259FD4807DA1FEBBD,DAY CARE PROGRAM,FABLE CHILD CARE CENTER,10010 101 AVE,MORINVILLE,T8R1R1,7809937586,83,Y,2018-10-02,COMPLAINT INVESTIGATION,11(a) - Health Care - written consent of parent,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-01-09
94,F3748F1D3F72CA4259FD4807DA1FEBBD,DAY CARE PROGRAM,FABLE CHILD CARE CENTER,10010 101 AVE,MORINVILLE,T8R1R1,7809937586,83,Y,2018-10-02,COMPLAINT INVESTIGATION,2(1) - Day Care Program - program in keeping with needs of children,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-01-09
95,0971E5958AEF84C8EACC2FA04C4EE378,PRE-SCHOOL PROGRAM,BRIGHT STARS PRESCHOOL,6 COPPERSTONE WAY SE,CALGARY,T2Z0E7,4034650311,24,,2018-10-03,INSPECTION,,,,
96,10386017CEC01620A32978F19E36D5BD,PRE-SCHOOL PROGRAM,ST. ALBERT CREATIVE PRESCHOOL,25230 TWP RD 542,STURGEON COUNTY,T8T1L8,7804187757,22,,2018-10-03,INSPECTION,,,,
97,156B8CFE40FCF05FFB1F5F8B93032D02,OUT OF SCHOOL CARE PROGRAM,MARIA MONTESSORI STEPPING STONES AFTER SCHOOL CARE-82 STREET,11730 82 STREET,EDMONTON,T5B2W1,7806047772,30,Y,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
98,1B9959474911059B4575984F8C210C87,DAY CARE PROGRAM,TINY TOTS DAY CARE,7246B 101 AVENUE,EDMONTON,T6A0J1,7804660249,22,Y,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
99,1D7D60C87CDD9A1CE3A29C39E78A639F,OUT OF SCHOOL CARE PROGRAM,BEFORE AND AFTER SCHOOL CARE SUNG LEE TAEKWONDO,"2000, 9499 137 AVE",EDMONTON,T5E5R8,7804745425,54,Y,2018-10-03,CONSULTATION,,,,
100,2A87C12009A5E2D9375867B8C9162F9C,DAY CARE PROGRAM,SKAZKA SOUTH DAYCARE,10715 40 AVE,EDMONTON,T6J2G1,7805048288,20,N,2018-10-03,INITIAL LICENCE INSPECTION,,,,
101,368A88E6FF7F1EF3871C88DBD63213F4,DAY CARE PROGRAM,BUILDING BLOCKS DAYCARE CENTRE,10625 104 AVENUE,GRANDE PRAIRIE,T8V4C4,7805392781,110,Y,2018-10-03,INSPECTION,23(1)(d) - Administration Records  - verification of current criminal record check for staff members and volunteer with unsupervised access,SCHEDULE 1 - DAY CARE PROGRAM,VERBAL WARNING,2018-10-23
102,368A88E6FF7F1EF3871C88DBD63213F4,DAY CARE PROGRAM,BUILDING BLOCKS DAYCARE CENTRE,10625 104 AVENUE,GRANDE PRAIRIE,T8V4C4,7805392781,110,Y,2018-10-03,INSPECTION,25(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,SCHEDULE 1 - DAY CARE PROGRAM,VERBAL WARNING,2018-10-23
103,40CB44CB38355D74F5BD6A5AC247FEE5,OUT OF SCHOOL CARE PROGRAM,BRIGHT HORIZONS OSC ADA BLVD,7100 ADA BLVD,EDMONTON,T5B4E4,7804782273,31,Y,2018-10-03,INCIDENT REPORT,25(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2018-10-22
104,4637EF981D8281D25C8EA0E8C58D58AA,DAY CARE PROGRAM,ELLWOOD DAYCARE,204 91 ST SW,EDMONTON,T6X1W8,7807219988,98,Y,2018-10-03,CONSULTATION,,,,
105,48F842DD07805A77659CEADE31B2070A,DAY CARE PROGRAM,MINI FRIENDS DAYCARE 2,12950/52 82 STREET,EDMONTON,T5E2T2,7804780347,61,Y,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,23(1)(a) - Administration Records- particulars of daily attendance of each child including arrival and departure,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-10
106,497520652B7B6E3F2100E702388FD306,OUT OF SCHOOL CARE PROGRAM,TINY TOTS OUT OF SCHOOL CARE,7246B 101 AVENUE,EDMONTON,T6A0J1,7804660249,30,Y,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
107,4A93580F1D039DD49AD39A5D76B2FF24,OUT OF SCHOOL CARE PROGRAM,HAWKWOOD  CHILDCARE CENTRE LIMITED,"UNIT 23A, 555 HAWKWOOD BLVD. NW",CALGARY,T3G3K2,4033741906,36,N,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
108,5F4E47A1836B3B218DE0073E3C23B422,OUT OF SCHOOL CARE PROGRAM,APPLE CHILDCARE OUT OF SCHOOL CARE,UNIT 102 6120 SCHONSEE WAY NW,EDMONTON,T5Z0K4,7804566993,32,Y,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
109,6117EC7D7AABDAFF7674A63BD8E7EC6F,DAY CARE PROGRAM,HAWKWOOD CHILDCARE CENTRE LIMITED,"UNIT #23A, 555 HAWKWOOD BLVD. N.W.",CALGARY,T3G3K2,4033741906,30,Y,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
110,61AEF6FC77768210998D563B96619ACC,FAMILY DAY HOME,DAVAR CHILD CARE SOCIETY-BOW VALLEY FAMILY CHILD CARE,301 125E DYRGAF LANE,CANMORE,T1W0A9,4036097392,130,Y,2018-10-03,Agency Review,,,,
111,70B6BA5B9A2633930A35CFD9D9CF3904,DAY CARE PROGRAM,MARIA MONTESSORI STEPPING STONES CHILD DEVELOPMENT CENTRE-82 STREET,11730 82 STREET,EDMONTON,T5B2W1,7807584600,60,Y,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
112,70BF0643C834C6E2DEE8C105A033A345,OUT OF SCHOOL CARE PROGRAM,MINI FRIENDS AFTERSCHOOL CARE 2,12950/52 82 STREET,EDMONTON,T5E2T2,7804780347,15,Y,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
113,8E7AB7F517F7CD9D615CC1A07CC31547,PRE-SCHOOL PROGRAM,LA PRE-MATERNELLE LA COCCINELLE,3303 CAPITOL HILL CRES. NW,CALGARY,T2M2R2,4038154063,18,,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
114,9255E6EC4916261C5C16B09475A2B4F4,DAY CARE PROGRAM,KIDS CONNECTION DAYCARE,"BAY A, 111 MACLEOD TRAIL SW",HIGH RIVER,T1V1M9,4033975424,86,N,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
115,AAF14F30B895D666D875F2B852B2E820,OUT OF SCHOOL CARE PROGRAM,BRIGHTPATH LEDUC OSC,5010 48A STREET,LEDUC,T9E6Y1,7809861345,27,Y,2018-10-03,INSPECTION,,,,
116,B84C9155D90B0AAF62E29E48C3030179,DAY CARE PROGRAM,BRIGHT HORIZONS CHILDCARE ADA BLVD,7100 ADA BLVD,EDMONTON,T5B4E4,7804782273,112,Y,2018-10-03,INCIDENT REPORT,,,,
117,BD14BB842FE20BDC8428A8FB42377D59,OUT OF SCHOOL CARE PROGRAM,MINI FRIENDS AFTERSCHOOL CARE,14510 118 STREET,EDMONTON,T5X1T3,7804784575,24,Y,2018-10-03,INSPECTION,,,,
118,C106F291800425D27058165C1D8B28A6,OUT OF SCHOOL CARE PROGRAM,ST. BENEDICT BEFORE AND AFTER SCHOOL CARE,75 ALTON DRIVE,LEDUC,T9E7K1,7809867480,60,N,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,,,,
119,C3846800B2FD79EE4B5120FE42E74474,FAMILY DAY HOME,CHILDREN'S CHOICE COMMUNITY CHILD CARE SERVICES,52 DOVERCREST WAY SE,CALGARY,T2B2L9,4032736360,360,Y,2018-10-03,Provider Review,Standard 2: Children's Information Records,Provider,,2018-10-03
120,C3846800B2FD79EE4B5120FE42E74474,FAMILY DAY HOME,CHILDREN'S CHOICE COMMUNITY CHILD CARE SERVICES,52 DOVERCREST WAY SE,CALGARY,T2B2L9,4032736360,360,Y,2018-10-03,Provider Review,Standard 3: Portable Emergency Information Records,Provider,,2018-10-03
121,CC3C58B4092FDDDC02A18DE839EA55CD,DAY CARE PROGRAM,KNOWLEDGE TREE EARLY LEARNING & CHILDCARE CENTRE,4301-51 AVENUE,VALLEYVIEW,T0H3N0,7805243827,38,Y,2018-10-03,INSPECTION,,,,
122,CEB9833B123D8EDE87D5D8C5D0EF2BF9,DAY CARE PROGRAM,BRIGHTPATH LEDUC,5010 48A STREET,LEDUC,T9E6Y1,7809861345,77,Y,2018-10-03,INSPECTION,,,,
123,D3B35F51ECEBD1FF6D151E6CDA240743,DAY CARE PROGRAM,MINI FRIENDS DAYCARE,14510 118 STREET,EDMONTON,T5X1T3,7804784575,57,Y,2018-10-03,INSPECTION,,,,
124,E96BD5F294D791CD92DD8FA6D40F7F55,PRE-SCHOOL PROGRAM,AGAPELAND PRESCHOOL,20200 WALDEN BLVD. SE,CALGARY,T2X0N4,4032564922,20,,2018-10-03,INSPECTION,,,,
125,F53E17BFDEBB2D6222EB2015DC4B56E7,DAY CARE PROGRAM,APPLE CHILDCARE CENTRE,UNIT 102 6120 SCHONSEE WAY NW,EDMONTON,T5Z0K4,7804566993,56,Y,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,17(c) - Diapering - Ensure that proper hand washing procedures are followed when diapering,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-12
126,F8FFED71701F523401A4D5F13174DBE8,DAY CARE PROGRAM,KIDS U NEW BRIGHTON,1035 NEW BRIGHTON DRIVE SE,CALGARY,T2Z5E6,5873564674,138,Y,2018-10-03,FOLLOW UP TO ENFORCEMENT ACTION,2(1) - Day Care Program - program in keeping with needs of children,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-18
127,00FE2299F86ED0C5AF853E89D507F8E7,DAY CARE PROGRAM,REDCLIFF TINY TOT PLAY ROOM PARENT ASSOCIATION,115 BROADWAY AVE W,REDCLIFF,T0J2P0,4035486151,47,Y,2018-10-04,INSPECTION,10(2)(a) - Medication - name of medication is recorded,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-24
128,00FE2299F86ED0C5AF853E89D507F8E7,DAY CARE PROGRAM,REDCLIFF TINY TOT PLAY ROOM PARENT ASSOCIATION,115 BROADWAY AVE W,REDCLIFF,T0J2P0,4035486151,47,Y,2018-10-04,INSPECTION,10(2)(b) - Medication - time medication administered recorded,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-24
129,00FE2299F86ED0C5AF853E89D507F8E7,DAY CARE PROGRAM,REDCLIFF TINY TOT PLAY ROOM PARENT ASSOCIATION,115 BROADWAY AVE W,REDCLIFF,T0J2P0,4035486151,47,Y,2018-10-04,INSPECTION,10(2)(c) - Medication - the amount of medication administered recorded,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-24
130,00FE2299F86ED0C5AF853E89D507F8E7,DAY CARE PROGRAM,REDCLIFF TINY TOT PLAY ROOM PARENT ASSOCIATION,115 BROADWAY AVE W,REDCLIFF,T0J2P0,4035486151,47,Y,2018-10-04,INSPECTION,10(2)(d) - Medication - the initials of the person administering recorded,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-24
131,00FE2299F86ED0C5AF853E89D507F8E7,DAY CARE PROGRAM,REDCLIFF TINY TOT PLAY ROOM PARENT ASSOCIATION,115 BROADWAY AVE W,REDCLIFF,T0J2P0,4035486151,47,Y,2018-10-04,INSPECTION,25(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-24
132,0285BD94CB571C50CE9163BA3BE358FF,PRE-SCHOOL PROGRAM,FOOTSTEPS PRESCHOOL,"SANDSTONE RM., 101 RANCHEHOUSE ROAD",COCHRANE,T4C2K8,4036064198,21,,2018-10-04,INSPECTION,,,,
133,0F474A83A680FCAA76041A5867CFCF9E,PRE-SCHOOL PROGRAM,SHAREBEAR PLAYSCHOOL,4720 52 STREET,STETTLER,T0C2L1,4037402400,60,,2018-10-04,INSPECTION,,,,
134,1B50C7CCBB926C162300EA814BF4FF49,DAY CARE PROGRAM,COUNTY PLACE EARLY LEARNING & CARE CENTRE-DAY CARE,922 ASH STREET,SHERWOOD PARK,T8A2G1,7804175008,76,Y,2018-10-04,CONSULTATION,,,,
135,2199D212B0025E07FD486090FCD4D014,DAY CARE PROGRAM,MONTESSORI CHILDREN'S HOUSE ACADEMY LTD. #2,106 - 20 SUNPARK PLAZA SE,CALGARY,T2X3T2,4038731198,77,Y,2018-10-04,RENEWAL LICENCE INSPECTION,,,,
136,276432F24706B84452A7176D8A60A0C0,DAY CARE PROGRAM,QUARRY PARK CHILD DEVELOPMENT CENTRE,10702 18 STREET SE,CALGARY,T2C5R1,4033516689,348,Y,2018-10-04,INCIDENT REPORT,10(1)(a) - Medication - written consent of child's parent,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-12
137,276432F24706B84452A7176D8A60A0C0,DAY CARE PROGRAM,QUARRY PARK CHILD DEVELOPMENT CENTRE,10702 18 STREET SE,CALGARY,T2C5R1,4033516689,348,Y,2018-10-04,INCIDENT REPORT,2(1) - Day Care Program - program in keeping with needs of children,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-12
138,276432F24706B84452A7176D8A60A0C0,DAY CARE PROGRAM,QUARRY PARK CHILD DEVELOPMENT CENTRE,10702 18 STREET SE,CALGARY,T2C5R1,4033516689,348,Y,2018-10-04,INCIDENT REPORT,28(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-12
139,29A4220D8E81BF66FFA62371FCC3423C,OUT OF SCHOOL CARE PROGRAM,CHILD'S PLAY OUT OF SCHOOL CARE @ FIRESIDE,12 FIRESIDE PKWY,COCHRANE,T4C2A3,4036692072,30,Y,2018-10-04,RENEWAL LICENCE INSPECTION,,,,
140,2EF4E56EFAE983B37A9E8FB1A69B2947,OUT OF SCHOOL CARE PROGRAM,CLOWN AROUN' BEFORE AND AFTER SCHOOL CARE,2409 - 50 ST. NE,CALGARY,T1Y1Z5,4032754098,50,N,2018-10-04,FOLLOW UP TO ENFORCEMENT ACTION,,,,
141,34D05D61DEA57AD97CDED77907C2742B,OUT OF SCHOOL CARE PROGRAM,BRIGHTPATH MILLRISE,3 MILLSIDE DRIVE SW,CALGARY,T2Y2P1,4032563003,29,Y,2018-10-04,RENEWAL LICENCE INSPECTION,,,,
142,422FCA91D575FCC3AC7CD53ED91412AE,OUT OF SCHOOL CARE PROGRAM,PARKLAND VILLAGE BEFORE AND AFTER SCHOOL CARE,28 53222 RGE RD 272,SPRUCE GROVE,T7X3X6,7809187825,45,Y,2018-10-04,INSPECTION,,,,
143,46F47E0592AD3A072F3F081D26256455,INNOVATIVE CHILD CARE PROGRAM,CARE LINC CHILDMINDING,"202, 5000 GAETZ AVENUE",RED DEER,T4N6C2,4033468818,25,,2018-10-04,CRITICAL INCIDENT REPORT,3(a) - Program Standards - comply with program standards set by director for program,SCHEDULE 3 - INNOVATIVE CHILD CARE PROGRAM,ORDER TO REMEDY,2018-10-31
144,489E5DE0021E644741064627B2ECF37F,OUT OF SCHOOL CARE PROGRAM,YMCA STRATFORD OUT OF SCHOOL CARE,8715 153 STREET,EDMONTON,T5R1P1,7804442537,56,Y,2018-10-04,RENEWAL LICENCE INSPECTION,,,,
145,4B4E51452622A2101D5193E6015F8A63,OUT OF SCHOOL CARE PROGRAM,FIRST STEPS & BEYOND OUT OF SCHOOL CARE,4910 59 STREET,RED DEER,T4N2N1,4033470022,20,N,2018-10-04,VARIANCE REQUEST,,,,
146,4C09915DC0728C98507B3A7C051D76FF,PRE-SCHOOL PROGRAM,VALHALLA PLAYSCHOOL,VALHALLA SCHOOL,VALHALLA CENTRE,T0H3M0,7805189358,12,,2018-10-04,INSPECTION,,,,
147,4FBE96533CF326F5F85510B3EB5AA60F,PRE-SCHOOL PROGRAM,FIRST STEPS & BEYOND PRESCHOOL,4910 59 STREET,RED DEER,T4N2N1,4033470022,38,,2018-10-04,VARIANCE REQUEST,,,,
148,5AC20BDFE9D9FAFF6CEAEA805D85D7BE,OUT OF SCHOOL CARE PROGRAM,COUNTY PLACE EARLY LEARNING & CARE CENTRE-OUT OF SCHOOL CARE,922 ASH STREET,SHERWOOD PARK,T8A2G1,7807108980,35,Y,2018-10-04,CONSULTATION,,,,
149,67AB850B29C98AD685D9541D9C2A7085,OUT OF SCHOOL CARE PROGRAM,YMCA ST. CATHERINE CHILD CARE,12815 104A STREET,GRANDE PRAIRIE,T8V6J5,7809784596,48,Y,2018-10-04,INSPECTION,,,,
150,6C3D0113168642C1F30C8B851BCC9A7F,PRE-SCHOOL PROGRAM,PAINTED WOMBAT FINE ARTS PRESCHOOL,8831 FAIRMOUNT DRIVE SE,CALGARY,T2H0Z4,4039034277,24,,2018-10-04,INSPECTION,,,,
151,87DD1C20ECEF276C7C41A49AD09C3AA9,PRE-SCHOOL PROGRAM,ANNETTE'S PRESCHOOL,ST. THOMAS ANGLICAN CHURCH,SHERWOOD PARK,T8A0C3,7809149953,24,,2018-10-04,INSPECTION,,,,
152,A1C63C7B934341075A9DA461299A070C,DAY CARE PROGRAM,FIRST STEPS & BEYOND DAYCARE,4910 59 STREET,RED DEER,T4N2N1,4033470022,38,N,2018-10-04,VARIANCE REQUEST,,,,
153,A1DA3ADA4933B64CD1F0F15F5438ABDF,OUT OF SCHOOL CARE PROGRAM,CHILDREN'S PLACE CHILD CARE CENTRE - OKOTOKS,102 ELIZABETH STREET,OKOTOKS,T1S1A8,4039959401,25,N,2018-10-04,COMPLAINT INVESTIGATION,6(1)(a) - Notice of Changes- comply with plan,REGULATION,ORDER TO REMEDY,2019-01-31
154,A1DA3ADA4933B64CD1F0F15F5438ABDF,OUT OF SCHOOL CARE PROGRAM,CHILDREN'S PLACE CHILD CARE CENTRE - OKOTOKS,102 ELIZABETH STREET,OKOTOKS,T1S1A8,4039959401,25,N,2018-10-04,COMPLAINT INVESTIGATION,20(1)(a) - Administration Records - particulars of daily attendance of each child,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-01-31
155,A1DA3ADA4933B64CD1F0F15F5438ABDF,OUT OF SCHOOL CARE PROGRAM,CHILDREN'S PLACE CHILD CARE CENTRE - OKOTOKS,102 ELIZABETH STREET,OKOTOKS,T1S1A8,4039959401,25,N,2018-10-04,COMPLAINT INVESTIGATION,24(1)(a) - Ratios and Maximum Group Size - minimum primary staff member to child ratio,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2018-10-11
156,A1DA3ADA4933B64CD1F0F15F5438ABDF,OUT OF SCHOOL CARE PROGRAM,CHILDREN'S PLACE CHILD CARE CENTRE - OKOTOKS,102 ELIZABETH STREET,OKOTOKS,T1S1A8,4039959401,25,N,2018-10-04,COMPLAINT INVESTIGATION,25(1)(a) - Minimum staffing and general supervision - seven or more children present two staff on duty,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-01-31
157,A68C0C5327CDE90CADF4A85E54397302,DAY CARE PROGRAM,BRENTWOOD CHILDCARE CENTER,UNIT 130- 3830 BRENTWOOD RD NW,CALGARY,T2L2J9,5873492883,84,Y,2018-10-04,FOLLOW UP TO ENFORCEMENT ACTION,20(a)(ii) - Indoor Furnishings and Equipment - developmentally appropriate,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-15
158,C3ABF9C5165962AB724B387126C7A5AD,PRE-SCHOOL PROGRAM,RAINBOW PLAYSCHOOL,SW 7-51-26-4 GRAMINIA HALL,SPRUCE GROVE,T7Y1G2,7804121300,25,,2018-10-04,INSPECTION,,,,
159,C865FE1599A237B09E864D4147BF9C72,PRE-SCHOOL PROGRAM,CHILDREN'S AUTISM SERVICES OF EDMONTON PRESCHOOL,17451 103 AVE,EDMONTON,T5S1J4,7804959235,33,,2018-10-04,VARIANCE REQUEST,,,,
160,D67C297255E77D87D9FACBE283557F11,OUT OF SCHOOL CARE PROGRAM,KIDZINC SCHOOL AGE CARE - OLYMPIC HEIGHTS,875 STRATHCONA DRIVE SW,CALGARY,T3H2Z7,4034780083,60,Y,2018-10-04,INSPECTION,,,,
161,D6B140FFBD6C7470AC81E83114C46E15,DAY CARE PROGRAM,CHILDREN'S AUTISM SERVICES OF EDMONTON CHILDCARE PROGRAM,17451 103 AVE,EDMONTON,T5S1J4,7804959235,16,N,2018-10-04,VARIANCE REQUEST,,,,
162,DE45190049DDA13E38289194EB2CB4C0,DAY CARE PROGRAM,BRIGHTPATH MILLRISE,3 MILLSIDE DR SW,CALGARY,T2Y2P1,4032563003,71,Y,2018-10-04,RENEWAL LICENCE INSPECTION,,,,
163,EFDEF5DFAEAB48BE18B9D075C430CC1F,DAY CARE PROGRAM,CHILDREN'S PLACE CHILD CARE CENTRE - OKOTOKS,102 ELIZABETH STREET,OKOTOKS,T1S1A8,4039959401,24,Y,2018-10-04,COMPLAINT INVESTIGATION,6(1)(a) - Notice of Changes- comply with plan,REGULATION,ORDER TO REMEDY,2019-01-31
164,EFDEF5DFAEAB48BE18B9D075C430CC1F,DAY CARE PROGRAM,CHILDREN'S PLACE CHILD CARE CENTRE - OKOTOKS,102 ELIZABETH STREET,OKOTOKS,T1S1A8,4039959401,24,Y,2018-10-04,COMPLAINT INVESTIGATION,"22(1)(a) - Children's Records - name, date of birth and home address",SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-01-31
165,EFDEF5DFAEAB48BE18B9D075C430CC1F,DAY CARE PROGRAM,CHILDREN'S PLACE CHILD CARE CENTRE - OKOTOKS,102 ELIZABETH STREET,OKOTOKS,T1S1A8,4039959401,24,Y,2018-10-04,COMPLAINT INVESTIGATION,27(1)(a) - Ratios and Maximum Group Size - minimum primary staff member to child ratio,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-11
166,F21CB010F96492439F8D92F4658660C9,OUT OF SCHOOL CARE PROGRAM,SCHOOL'S OUT KIDS' OPTION INC (S.O.K.O. INC),5720 SILVER RIDGE DRIVE NW,CALGARY,T3B5E5,4032863243,56,Y,2018-10-04,FOLLOW UP TO ENFORCEMENT ACTION,,,,
167,0460178A227B92C87CC2984D71FA1898,DAY CARE PROGRAM,A PLACE TO GROW EARLY LEARNING AND CARE,2407 90B STREET,EDMONTON,T6X0P4,7809703540,81,Y,2018-10-05,COMPLAINT INVESTIGATION,2(1) - Day Care Program - program in keeping with needs of children,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-29
168,0460178A227B92C87CC2984D71FA1898,DAY CARE PROGRAM,A PLACE TO GROW EARLY LEARNING AND CARE,2407 90B STREET,EDMONTON,T6X0P4,7809703540,81,Y,2018-10-05,COMPLAINT INVESTIGATION,6(a) - Accident or illness - child's parent is notified of incident,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-10-29
169,0FE4C8AF58A9275B78786422F4BEF524,PRE-SCHOOL PROGRAM,CALGARY INTERNATIONAL ACADEMY PRESCHOOL,450 ROYAL OAK DRIVE NW,CALGARY,T3G5J7,4039917534,24,,2018-10-05,FOLLOW UP TO ENFORCEMENT ACTION,,,,
170,107AEBB670C26576D0A6B75C276E9C71,DAY CARE PROGRAM,MR. CAKES DAY CARE - SHERWOOD PARK,2 MISSION STREET,SHERWOOD PARK,T8A0V3,7804645944,70,Y,2018-10-05,INSPECTION,10(1)(a) - Medication - written consent of child's parent,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-11-05
171,107AEBB670C26576D0A6B75C276E9C71,DAY CARE PROGRAM,MR. CAKES DAY CARE - SHERWOOD PARK,2 MISSION STREET,SHERWOOD PARK,T8A0V3,7804645944,70,Y,2018-10-05,INSPECTION,10(1)(c) - Medication - administered according to labelled directions,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-11-05
172,107AEBB670C26576D0A6B75C276E9C71,DAY CARE PROGRAM,MR. CAKES DAY CARE - SHERWOOD PARK,2 MISSION STREET,SHERWOOD PARK,T8A0V3,7804645944,70,Y,2018-10-05,INSPECTION,10(2)(a) - Medication - name of medication is recorded,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-11-05
173,107AEBB670C26576D0A6B75C276E9C71,DAY CARE PROGRAM,MR. CAKES DAY CARE - SHERWOOD PARK,2 MISSION STREET,SHERWOOD PARK,T8A0V3,7804645944,70,Y,2018-10-05,INSPECTION,10(2)(b) - Medication - time medication administered recorded,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-11-05
174,107AEBB670C26576D0A6B75C276E9C71,DAY CARE PROGRAM,MR. CAKES DAY CARE - SHERWOOD PARK,2 MISSION STREET,SHERWOOD PARK,T8A0V3,7804645944,70,Y,2018-10-05,INSPECTION,10(2)(c) - Medication - the amount of medication administered recorded,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-11-05
175,107AEBB670C26576D0A6B75C276E9C71,DAY CARE PROGRAM,MR. CAKES DAY CARE - SHERWOOD PARK,2 MISSION STREET,SHERWOOD PARK,T8A0V3,7804645944,70,Y,2018-10-05,INSPECTION,10(2)(d) - Medication - the initials of the person administering recorded,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-11-05
176,107AEBB670C26576D0A6B75C276E9C71,DAY CARE PROGRAM,MR. CAKES DAY CARE - SHERWOOD PARK,2 MISSION STREET,SHERWOOD PARK,T8A0V3,7804645944,70,Y,2018-10-05,INSPECTION,10(3)(a) - Medication - all medication stored in locked container,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-11-05
177,107AEBB670C26576D0A6B75C276E9C71,DAY CARE PROGRAM,MR. CAKES DAY CARE - SHERWOOD PARK,2 MISSION STREET,SHERWOOD PARK,T8A0V3,7804645944,70,Y,2018-10-05,INSPECTION,27(1)(a) - Ratios and Maximum Group Size - minimum primary staff member to child ratio,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-11-05
178,107AEBB670C26576D0A6B75C276E9C71,DAY CARE PROGRAM,MR. CAKES DAY CARE - SHERWOOD PARK,2 MISSION STREET,SHERWOOD PARK,T8A0V3,7804645944,70,Y,2018-10-05,INSPECTION,8(1)(b) - Potential Health Risk - Child does not return to program,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2018-11-05
179,1F29EEAE0B16AB9E069F7F96E10AF785,OUT OF SCHOOL CARE PROGRAM,YMCA MONTROSE CHILD CARE,6431 98 STREET,GRANDE PRAIRIE,T8W2H3,7808147178,52,Y,2018-10-05,INSPECTION,,,,
180,1FACD3A5EDAD3DD6B3E9202AC7B883E0,DAY CARE PROGRAM,KID'S CHOICE @ CASTLEDOWNS DAYCARE,15143 - 121 STREET,EDMONTON,T5X3C8,7804564450,61,Y,2018-10-05,INSPECTION,,,,
